--------------------------------------------
PID= 7 |Tipo= Writer | Fecha y hora= 2023-05-22 16:35:59 | Accion= Escribiendo | Mensaje= 6
PID= 7 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 16:36:04 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 7 -Linea: 19
PID= 3 |Tipo= Writer | Fecha y hora= 2023-05-22 16:36:07 | Accion= Escribiendo | Mensaje= 8
PID= 9 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 16:36:12 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 9 -Linea: 5
PID= 10 |Tipo= Writer | Fecha y hora= 2023-05-22 16:36:15 | Accion= Escribiendo | Mensaje= 5
PID= 4 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 16:36:20 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 4 -Linea: 9
PID= 5 |Tipo= Writer | Fecha y hora= 2023-05-22 16:36:23 | Accion= Escribiendo | Mensaje= 9
PID= 3 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 16:36:28 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 3 -Linea: 9
PID= 6 |Tipo= Writer | Fecha y hora= 2023-05-22 16:36:31 | Accion= Escribiendo | Mensaje= 9
PID= 1 |Tipo= Reader | Fecha y hora= 2023-05-22 16:36:36 | Accion= Leyendo | Mensaje=  -Linea: 7 -PID: 8 -Hora y fecha: 2023-05-22 16:27:45
PID= 2 |Tipo= Reader | Fecha y hora= 2023-05-22 16:36:36 | Accion= Leyendo | Mensaje=  -Linea: 7 -PID: 8 -Hora y fecha: 2023-05-22 16:27:45
PID= 9 |Tipo= Writer | Fecha y hora= 2023-05-22 16:36:39 | Accion= Escribiendo | Mensaje= 18
PID= 8 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 16:36:44 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 8 -Linea: 6
PID= 8 |Tipo= Writer | Fecha y hora= 2023-05-22 16:36:47 | Accion= Escribiendo | Mensaje= 6
PID= 5 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 16:36:52 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 5 -Linea: 8
PID= 11 |Tipo= Writer | Fecha y hora= 2023-05-22 16:36:55 | Accion= Escribiendo | Mensaje= 8
PID= 2 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 16:37:00 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 2 -Linea: 1
PID= 2 |Tipo= Writer | Fecha y hora= 2023-05-22 16:37:03 | Accion= Escribiendo | Mensaje= 1
PID= 1 |Tipo= Writer | Fecha y hora= 2023-05-22 16:37:06 | Accion= Escribiendo | Mensaje= 19
PID= 4 |Tipo= Writer | Fecha y hora= 2023-05-22 16:37:06 | Accion= Error al escribir (Lineas llenas) | Mensaje= 
PID= 10 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 16:37:11 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 10 -Linea: 11
PID= 6 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 16:37:16 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 6 -Linea: 13
PID= 7 |Tipo= Writer | Fecha y hora= 2023-05-22 16:37:19 | Accion= Escribiendo | Mensaje= 11
PID= 1 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 16:37:24 | Accion= Borrando | Mensaje= La línea esta vacía
PID= 3 |Tipo= Writer | Fecha y hora= 2023-05-22 16:37:27 | Accion= Escribiendo | Mensaje= 13
PID= 7 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 16:37:32 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 7 -Linea: 17
PID= 10 |Tipo= Writer | Fecha y hora= 2023-05-22 16:37:35 | Accion= Escribiendo | Mensaje= 17
PID= 9 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 16:37:40 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 9 -Linea: 6
PID= 5 |Tipo= Writer | Fecha y hora= 2023-05-22 16:37:43 | Accion= Escribiendo | Mensaje= 6
PID= 4 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 16:37:48 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 4 -Linea: 8
PID= 6 |Tipo= Writer | Fecha y hora= 2023-05-22 16:37:51 | Accion= Escribiendo | Mensaje= 8
PID= 3 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 16:37:56 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 3 -Linea: 5
PID= 9 |Tipo= Writer | Fecha y hora= 2023-05-22 16:37:59 | Accion= Escribiendo | Mensaje= 5
PID= 1 |Tipo= Reader | Fecha y hora= 2023-05-22 16:38:04 | Accion= Leyendo | Mensaje=  -Linea: 8 -PID: 6 -Hora y fecha: 2023-05-22 16:37:51
PID= 2 |Tipo= Reader | Fecha y hora= 2023-05-22 16:38:04 | Accion= Leyendo | Mensaje=  -Linea: 8 -PID: 6 -Hora y fecha: 2023-05-22 16:37:51
PID= 8 |Tipo= Writer | Fecha y hora= 2023-05-22 16:38:04 | Accion= Error al escribir (Lineas llenas) | Mensaje= 
PID= 8 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 16:38:09 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 8 -Linea: 4
PID= 11 |Tipo= Writer | Fecha y hora= 2023-05-22 16:38:12 | Accion= Escribiendo | Mensaje= 4
PID= 5 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 16:38:17 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 5 -Linea: 3
PID= 2 |Tipo= Writer | Fecha y hora= 2023-05-22 16:38:20 | Accion= Escribiendo | Mensaje= 3
PID= 2 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 16:38:25 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 2 -Linea: 9
PID= 4 |Tipo= Writer | Fecha y hora= 2023-05-22 16:38:28 | Accion= Escribiendo | Mensaje= 9
PID= 1 |Tipo= Writer | Fecha y hora= 2023-05-22 16:38:28 | Accion= Error al escribir (Lineas llenas) | Mensaje= 
PID= 10 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 16:38:33 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 10 -Linea: 7
PID= 7 |Tipo= Writer | Fecha y hora= 2023-05-22 16:38:36 | Accion= Escribiendo | Mensaje= 7
PID= 6 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 16:38:41 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 6 -Linea: 0
PID= 3 |Tipo= Writer | Fecha y hora= 2023-05-22 16:38:44 | Accion= Escribiendo | Mensaje= 0
PID= 1 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 16:38:49 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 1 -Linea: 15
PID= 10 |Tipo= Writer | Fecha y hora= 2023-05-22 16:38:52 | Accion= Escribiendo | Mensaje= 15
PID= 7 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 16:38:57 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 7 -Linea: 16
PID= 5 |Tipo= Writer | Fecha y hora= 2023-05-22 16:39:00 | Accion= Escribiendo | Mensaje= 16
PID= 9 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 16:39:05 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 9 -Linea: 19
PID= 6 |Tipo= Writer | Fecha y hora= 2023-05-22 16:39:08 | Accion= Escribiendo | Mensaje= 19
PID= 4 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 16:39:13 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 4 -Linea: 16
PID= 9 |Tipo= Writer | Fecha y hora= 2023-05-22 16:39:16 | Accion= Escribiendo | Mensaje= 16
PID= 3 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 16:39:21 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 3 -Linea: 18
PID= 8 |Tipo= Writer | Fecha y hora= 2023-05-22 16:39:24 | Accion= Escribiendo | Mensaje= 18
PID= 2 |Tipo= Reader | Fecha y hora= 2023-05-22 16:39:29 | Accion= Leyendo | Mensaje=  -Linea: 9 -PID: 4 -Hora y fecha: 2023-05-22 16:38:28
PID= 1 |Tipo= Reader | Fecha y hora= 2023-05-22 16:39:29 | Accion= Leyendo | Mensaje=  -Linea: 9 -PID: 4 -Hora y fecha: 2023-05-22 16:38:28
PID= 11 |Tipo= Writer | Fecha y hora= 2023-05-22 16:39:29 | Accion= Error al escribir (Lineas llenas) | Mensaje=  
PID= 8 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 16:39:34 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 8 -Linea: 5
PID= 2 |Tipo= Writer | Fecha y hora= 2023-05-22 16:39:37 | Accion= Escribiendo | Mensaje= 5
PID= 5 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 16:39:42 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 5 -Linea: 10
PID= 2 |Tipo= Writer | Fecha y hora= 2023-05-22 16:39:45 | Accion= Escribiendo | Mensaje= 10
PID= 4 |Tipo= Writer | Fecha y hora= 2023-05-22 16:39:45 | Accion= Error al escribir (Lineas llenas) | Mensaje= 
PID= 2 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 16:39:50 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 2 -Linea: 2
PID= 7 |Tipo= Writer | Fecha y hora= 2023-05-22 16:39:53 | Accion= Escribiendo | Mensaje= 2
PID= 10 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 16:39:58 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 10 -Linea: 9
PID= 3 |Tipo= Writer | Fecha y hora= 2023-05-22 16:40:01 | Accion= Escribiendo | Mensaje= 9
PID= 6 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 16:40:06 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 6 -Linea: 13
PID= 10 |Tipo= Writer | Fecha y hora= 2023-05-22 16:40:09 | Accion= Escribiendo | Mensaje= 13
PID= 1 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 16:40:14 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 1 -Linea: 7
PID= 5 |Tipo= Writer | Fecha y hora= 2023-05-22 16:40:17 | Accion= Escribiendo | Mensaje= 7
PID= 7 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 16:40:22 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 7 -Linea: 6
PID= 6 |Tipo= Writer | Fecha y hora= 2023-05-22 16:40:25 | Accion= Escribiendo | Mensaje= 6
PID= 9 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 16:40:30 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 9 -Linea: 2
PID= 9 |Tipo= Writer | Fecha y hora= 2023-05-22 16:40:33 | Accion= Escribiendo | Mensaje= 2
PID= 4 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 16:40:38 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 4 -Linea: 3
PID= 8 |Tipo= Writer | Fecha y hora= 2023-05-22 16:40:41 | Accion= Escribiendo | Mensaje= 3
PID= 3 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 16:40:46 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 3 -Linea: 19
PID= 11 |Tipo= Writer | Fecha y hora= 2023-05-22 16:40:49 | Accion= Escribiendo | Mensaje= 19
PID= 2 |Tipo= Reader | Fecha y hora= 2023-05-22 16:40:54 | Accion= Leyendo | Mensaje=  -Linea: 10 -PID: 2 -Hora y fecha: 2023-05-22 16:39:45
PID= 1 |Tipo= Reader | Fecha y hora= 2023-05-22 16:40:54 | Accion= Leyendo | Mensaje=  -Linea: 10 -PID: 2 -Hora y fecha: 2023-05-22 16:39:45
PID= 1 |Tipo= Writer | Fecha y hora= 2023-05-22 16:40:54 | Accion= Error al escribir (Lineas llenas) | Mensaje= 
PID= 8 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 16:40:59 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 8 -Linea: 11
PID= 1 |Tipo= Writer | Fecha y hora= 2023-05-22 16:41:02 | Accion= Escribiendo | Mensaje= 11
PID= 2 |Tipo= Writer | Fecha y hora= 2023-05-22 16:41:02 | Accion= Error al escribir (Lineas llenas) | Mensaje= 
PID= 5 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 16:41:07 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 5 -Linea: 18
PID= 7 |Tipo= Writer | Fecha y hora= 2023-05-22 16:41:10 | Accion= Escribiendo | Mensaje= 18
PID= 2 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 16:41:15 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 2 -Linea: 13
PID= 3 |Tipo= Writer | Fecha y hora= 2023-05-22 16:41:18 | Accion= Escribiendo | Mensaje= 13
PID= 10 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 16:41:23 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 10 -Linea: 6
PID= 6 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 16:41:28 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 6 -Linea: 19
PID= 1 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 16:41:33 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 1 -Linea: 7
PID= 7 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 16:41:38 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 7 -Linea: 8
PID= 9 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 16:41:43 | Accion= Borrando | Mensaje= La línea esta vacía
PID= 4 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 16:41:48 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 4 -Linea: 16
PID= 3 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 16:41:53 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 3 -Linea: 14
PID= 1 |Tipo= Reader | Fecha y hora= 2023-05-22 16:41:58 | Accion= Leyendo | Mensaje=  -Linea: 11 -PID: 1 -Hora y fecha: 2023-05-22 16:41:02
PID= 2 |Tipo= Reader | Fecha y hora= 2023-05-22 16:41:58 | Accion= Leyendo | Mensaje=  -Linea: 11 -PID: 1 -Hora y fecha: 2023-05-22 16:41:02
PID= 8 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 16:42:03 | Accion= Borrando | Mensaje= La línea esta vacía
PID= 5 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 16:42:08 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 5 -Linea: 11
--------------------------------------------
PID= 1 |Tipo= Writer | Fecha y hora= 2023-05-22 17:39:36 | Accion= Escribiendo | Mensaje= 0
PID= 3 |Tipo= Writer | Fecha y hora= 2023-05-22 17:39:42 | Accion= Escribiendo | Mensaje= 1
PID= 2 |Tipo= Writer | Fecha y hora= 2023-05-22 17:39:48 | Accion= Escribiendo | Mensaje= 2
PID= 4 |Tipo= Writer | Fecha y hora= 2023-05-22 17:39:54 | Accion= Escribiendo | Mensaje= 3
PID= 5 |Tipo= Writer | Fecha y hora= 2023-05-22 17:40:00 | Accion= Escribiendo | Mensaje= 4
PID= 2 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 17:40:05 | Accion= Borrando | Mensaje= La línea esta vacía
PID= 1 |Tipo= Writer | Fecha y hora= 2023-05-22 17:40:11 | Accion= Escribiendo | Mensaje= 5
PID= 3 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 17:40:16 | Accion= Borrando | Mensaje= La línea esta vacía
PID= 3 |Tipo= Writer | Fecha y hora= 2023-05-22 17:40:22 | Accion= Escribiendo | Mensaje= 6
PID= 1 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 17:40:27 | Accion= Borrando | Mensaje= La línea esta vacía
PID= 4 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 17:40:32 | Accion= Borrando | Mensaje= La línea esta vacía
PID= 5 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 17:40:37 | Accion= Borrando | Mensaje= La línea esta vacía
PID= 2 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 17:40:42 | Accion= Borrando | Mensaje= La línea esta vacía
--------------------------------------------
PID= 2 |Tipo= Writer | Fecha y hora= 2023-05-22 18:05:59 | Accion= Escribiendo | Mensaje= 0
PID= 3 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 18:06:04 | Accion= Borrando | Mensaje= La línea esta vacía
PID= 1 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 18:06:09 | Accion= Borrando | Mensaje= La línea esta vacía
PID= 5 |Tipo= Writer | Fecha y hora= 2023-05-22 18:06:12 | Accion= Escribiendo | Mensaje= 1
PID= 3 |Tipo= Writer | Fecha y hora= 2023-05-22 18:06:15 | Accion= Escribiendo | Mensaje= 2
PID= 2 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 18:06:20 | Accion= Borrando | Mensaje= La línea esta vacía
PID= 3 |Tipo= Writer | Fecha y hora= 2023-05-22 18:06:23 | Accion= Escribiendo | Mensaje= 3
PID= 6 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 18:06:28 | Accion= Borrando | Mensaje= La línea esta vacía
PID= 3 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 18:06:33 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 3 -Linea: 2
PID= 1 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 18:06:38 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 1 -Linea: 1
PID= 5 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 18:06:43 | Accion= Borrando | Mensaje= La línea esta vacía
PID= 1 |Tipo= Writer | Fecha y hora= 2023-05-22 18:06:46 | Accion= Escribiendo | Mensaje= 1
PID= 5 |Tipo= Writer | Fecha y hora= 2023-05-22 18:06:49 | Accion= Escribiendo | Mensaje= 2
PID= 3 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 18:06:54 | Accion= Borrando | Mensaje= La línea esta vacía
PID= 1 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 18:06:59 | Accion= Borrando | Mensaje= La línea esta vacía
PID= 3 |Tipo= Writer | Fecha y hora= 2023-05-22 18:07:02 | Accion= Escribiendo | Mensaje= 4
PID= 2 |Tipo= Reader | Fecha y hora= 2023-05-22 18:07:05 | Accion= Leyendo | Mensaje=  -Linea: 0 -PID: 2 -Hora y fecha: 2023-05-22 18:05:59
PID= 1 |Tipo= Reader | Fecha y hora= 2023-05-22 18:07:05 | Accion= Leyendo | Mensaje=  -Linea: 0 -PID: 2 -Hora y fecha: 2023-05-22 18:05:59
PID= 4 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 18:07:10 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 4 -Linea: 2
PID= 2 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 18:07:15 | Accion= Borrando | Mensaje= La línea esta vacía
PID= 6 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 18:07:20 | Accion= Borrando | Mensaje= La línea esta vacía
PID= 2 |Tipo= Writer | Fecha y hora= 2023-05-22 18:07:23 | Accion= Escribiendo | Mensaje= 2
PID= 1 |Tipo= Writer | Fecha y hora= 2023-05-22 18:07:26 | Accion= Escribiendo | Mensaje= 5
PID= 5 |Tipo= Writer | Fecha y hora= 2023-05-22 18:07:29 | Accion= Escribiendo | Mensaje= 6
PID= 4 |Tipo= Writer | Fecha y hora= 2023-05-22 18:07:32 | Accion= Escribiendo | Mensaje= 7
PID= 5 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 18:07:37 | Accion= Borrando | Mensaje= La línea esta vacía
PID= 4 |Tipo= Writer | Fecha y hora= 2023-05-22 18:07:40 | Accion= Escribiendo | Mensaje= 8
PID= 3 |Tipo= Writer | Fecha y hora= 2023-05-22 18:07:43 | Accion= Escribiendo | Mensaje= 9
PID= 2 |Tipo= Reader | Fecha y hora= 2023-05-22 18:07:46 | Accion= Leyendo | Mensaje=  -Linea: 1 -PID: 1 -Hora y fecha: 2023-05-22 18:06:46
PID= 1 |Tipo= Reader | Fecha y hora= 2023-05-22 18:07:46 | Accion= Leyendo | Mensaje=  -Linea: 1 -PID: 1 -Hora y fecha: 2023-05-22 18:06:46
PID= 1 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 18:07:51 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 1 -Linea: 5
PID= 4 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 18:07:56 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 4 -Linea: 2
PID= 2 |Tipo= Reader egoísta | Fecha y hora= 2023-05-22 18:08:01 | Accion= Borrando | Mensaje= La línea borrada es:   -PID: 2 -Linea: 9
